Rank,countdown,Metropolitan Statistical Area,R_0 (median),R_0 (minimum),R_0 (maximum),HIT (median),HIT (minimum),HIT (maximum),p_vac^d (median),p_vac^d (minimum),p_vac^d (maximum),p_vac^i (median),p_vac^i (minimum),p_vac^i (maximum)
24,1719715,"San Antonio-New Braunfels, TX MSA",7.18155195805313,3.16625836045799,17.7661515176554,0.860754331954859,0.684169803548389,0.943713189713246,0.674144230955149,0.471157614486261,0.769506706900588,0.67360477027108,0.454068569746697,0.770396870003645
25,762463,"Portland-Vancouver-Hillsboro, OR-WA MSA",2.22507213770633,1.94896724718751,2.66665020124329,0.550576368714577,0.486907744887419,0.624997684535541,0.305398728968134,0.233964858500949,0.388896727115293,0.305913313326256,0.238696944510422,0.322616153796493
26,486911,"Sacramento-Roseville-Folsom, CA MSA",1.89939940604142,1.71415660309001,2.42904889509796,0.473517788402324,0.416622729686799,0.588316232736981,0.203624705707138,0.139312568245938,0.333388757262069,0.205992612383746,0.148625442744968,0.226854394664241
27,1165635,"Pittsburgh, PA MSA",4.12353012162087,3.75718818479682,4.75110805476633,0.757489342746229,0.733843515199365,0.789522783217529,0.502949076323304,0.47636077437619,0.538968741355867,0.502488081552166,0.476249345653624,0.518022073169689
28,1126713,"Las Vegas-Henderson-Paradise, NV MSA",3.42988145986639,2.61370476157846,5.61974757004684,0.708444734402292,0.617401316820465,0.822056064345313,0.496928919727711,0.391795168135778,0.628123306510515,0.497068595653044,0.393949885670102,0.622620809965319
29,1632816,"Austin-Round Rock-Georgetown, TX MSA",20.8628357413518,12.6425209771126,30.5134566555712,0.952067877425794,0.920901851631462,0.967227574008158,0.733149992868284,0.697475258189443,0.750502803809161,0.733163097015098,0.698353620581623,0.750549815744583
30,1341853,"Cincinnati, OH-KY-IN MSA",6.24553236018015,3.43163933568034,15.7526525447767,0.839885546606766,0.70859408516433,0.93651862775761,0.603265070172353,0.454625562846292,0.71266665208679,0.604109465324577,0.380257719555114,0.669725096883664
31,1047900,"Kansas City, MO-KS MSA",2.82779998629927,2.23430150407802,4.11703301952173,0.646368199715322,0.552432830495431,0.757106635954023,0.484098689537484,0.377788596237842,0.609425428402314,0.485590451267278,0.377331819335812,0.427356914183755
32,1138068,"Columbus, OH MSA",4.65874465711618,3.69308264372871,5.72548547757917,0.785349901400475,0.729223497963654,0.825342321814286,0.536249906985912,0.472309577136217,0.581810078245153,0.535501846531488,0.462791689328544,0.556283598185404
33,1060732,"Indianapolis-Carmel-Anderson, IN MSA",3.8528548400699,3.04075874733499,4.24519208752606,0.740452199340617,0.671134712388337,0.764439398881768,0.511310058737054,0.43237186962345,0.53862648604765,0.509336152506657,0.423896586046525,0.459872385449972
34,805475,"Cleveland-Elyria, OH MSA",3.26438566516919,2.58395461525955,4.09385911885273,0.693663646832559,0.612996298737409,0.75573170180799,0.392313811732327,0.301133211656893,0.462471101290172,0.39321195342283,0.306966962314689,0.382988251255633
35,1005815,"San Jose-Sunnyvale-Santa Clara, CA MSA",4.44019476428993,2.36190152746842,7.13271112343191,0.774784654033094,0.576612323430841,0.859800855145406,0.505266765545106,0.281487059479825,0.601268565785748,0.50388958752108,0.280969494807644,0.600905637849823
36,939012,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",3.16248385482271,2.69124755162302,4.1454750511741,0.683792852104202,0.62842511481453,0.758773123066613,0.485448741163896,0.421315988953699,0.57229879814072,0.481097964538879,0.404115690629062,0.538339732998184
37,610769,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",2.19633705606334,2.05829223464538,2.34872680789553,0.544696476690889,0.514160339738012,0.574237413802926,0.34528158640415,0.310663838893594,0.378771110758453,0.344587848279082,0.30604115451975,0.376757168374288
38,822322,"Providence-Warwick, RI-MA MSA",4.36334880247304,3.16207720001654,6.78660857880659,0.770818230384602,0.683752186697159,0.85265099815498,0.50617540929338,0.406672339038621,0.599697651670998,0.504850289331138,0.401754857642153,0.582486944770272
39,900092,"Milwaukee-Waukesha, WI MSA",5.38970818927845,3.98357211959635,8.04424453239958,0.814461198105444,0.748969023284225,0.875687518452189,0.570239780868444,0.494786976717552,0.640777941658091,0.571421442398456,0.503396175628699,0.565581441991928
40,708443,"Jacksonville, FL MSA",3.11315539445102,2.35047071576717,4.8366551611911,0.678782497724839,0.574553304028886,0.793245545387665,0.451842481164699,0.331569576034989,0.583924509090268,0.4542716066161,0.347805210286804,0.433258023521813
41,914802,"Oklahoma City, OK MSA",8.11448093506821,4.61728815616528,14.9678314240024,0.876763528314138,0.783422657157592,0.933190054612961,0.646038392602679,0.539458209585898,0.710468362297771,0.649278773605412,0.507713126051556,0.66233706638481
42,373682,"Raleigh-Cary, NC MSA",2.1154120441867,1.81193518153954,2.69968606656306,0.527278856737122,0.448103878003885,0.629586561050378,0.266681154168009,0.176679231025083,0.382979134765577,0.268683621185967,0.19006824186103,0.22611947103537
43,864174,"Memphis, TN-MS-AR MSA",4.36325605614755,3.21775726204203,6.14595520554812,0.770813358846758,0.689224537911419,0.837291362114505,0.641151538071217,0.547262629461998,0.717651567141074,0.642009678203392,0.557766295356899,0.644560759194538
44,837823,"Richmond, VA MSA",7.46652002835381,5.33265470440913,10.6460690444949,0.866068798288555,0.81247613891573,0.906068615953876,0.648057024369794,0.587240422327235,0.693448557859551,0.648519413093816,0.590667187777925,0.678115530919444
45,821081,"New Orleans-Metairie, LA MSA",10.1756875829526,5.42867611237714,22.2772778683801,0.901726542619556,0.815793025905516,0.955111212154903,0.646250135922889,0.545850226494395,0.708621794749032,0.645412440819873,0.542993013794629,0.708288802864365
46,461783,"Louisville/Jefferson County, KY-IN MSA",2.80720530579725,2.17128336029276,3.33584121504785,0.643773828036422,0.53944288512156,0.700225539666265,0.3570834965441,0.23793249868749,0.421554089672913,0.36501413272456,0.230512790885309,0.220972716756298
47,524956,"Salt Lake City, UT MSA",2.69052980674655,2.23479326299804,3.26532188376816,0.628325990854112,0.552531316181583,0.693751478232214,0.424946218022109,0.338034397583352,0.499967955838006,0.425859683716454,0.284080573876735,0.480281402261066
48,704894,"Hartford-East Hartford-Middletown, CT MSA",6.90543513170627,2.93424226555431,23.7274837374674,0.855186533371589,0.659196511569883,0.957854780934022,0.585033637052442,0.362548772348385,0.701581055938087,0.582164562723658,0.360618753029658,0.683721101834103
49,590703,"Buffalo-Niagara Falls, NY MSA",5.34311173466725,3.76130697053329,8.16166574137294,0.812843142786668,0.734134967490245,0.877475991827156,0.523015428676305,0.434038272131735,0.596080864450148,0.523679966404761,0.427898426954786,0.500631115848823
50,809436,"Birmingham-Hoover, AL MSA",9.47970613910049,5.71018437761639,16.3378348304455,0.894511498001468,0.824874306349906,0.938792379138483,0.742078773543368,0.661788251454873,0.793133891946463,0.742305499570487,0.634621154770938,0.768986929325187
51,380881,"Grand Rapids-Kentwood, MI MSA",2.49325428900702,2.1614674916832,2.93767812798847,0.598917766066186,0.537351357886364,0.659595110004535,0.353086196727847,0.283477675862059,0.421689519326704,0.353527703436424,0.273734142028187,0.390206737687138
52,573301,"Rochester, NY MSA",6.10969765313456,3.59322585075626,11.7555060063139,0.836325779641984,0.721698540104421,0.9149334788768,0.535973188219729,0.407258354282947,0.62424170968095,0.535606366505948,0.41025960951074,0.545800085362622
53,462365,"Tucson, AZ MSA",3.3033273728882,2.42572988988445,4.66033839447938,0.697274933084919,0.587752946372922,0.785423307203486,0.440643850877804,0.314778881034206,0.541945815746017,0.441491556968994,0.26774700517245,0.524168414860548
54,344213,"Fresno, CA MSA",2.39113304870812,1.81519795156624,3.58495095909192,0.58178822356193,0.449095896600616,0.721056156301423,0.342204538027525,0.189034711035072,0.502964739101729,0.344521749969125,0.212287218906816,0.208096074957963
55,402008,"Tulsa, OK MSA",2.85426640262049,2.09983014691863,3.62059305005308,0.649647279216158,0.523771005256098,0.723802154460486,0.400286231550523,0.256022791485105,0.485273156121894,0.402560754874344,0.269653998583312,0.34835693235653
56,583692,"Urban Honolulu, HI MSA",5.28170967395752,2.40484567580103,10.5875904520515,0.810667366869729,0.584172901378834,0.905549803373228,0.595883249106994,0.340482627684353,0.702874972690907,0.598926224434941,0.340286691843637,0.702704313717026
57,162832,"Omaha-Council Bluffs, NE-IA MSA",1.86176188054038,1.77570355838171,2.06794322518442,0.462874382351329,0.436842937392459,0.516427729822795,0.170527337890619,0.140626158661792,0.232041719577001,0.171501949033035,0.105404855535116,0.248795613253793
58,451672,"Worcester, MA-CT MSA",3.52978970953226,2.7894408670186,6.01943352393529,0.716697003988798,0.641505216395278,0.833871410652902,0.476746700760367,0.391313628525574,0.609880515888153,0.467327759674694,0.383719020588921,0.479912311643206
59,453059,"Bridgeport-Stamford-Norwalk, CT MSA",3.57523764699165,2.6965039270978,5.34963939166214,0.720298313360668,0.629149436813066,0.813071512528754,0.480275171515651,0.375951572452132,0.586457873929947,0.477051350788627,0.366785620736693,0.457222802101845
60,602318,"Greenville-Anderson, SC MSA",5.99465258171116,3.3268264490581,13.1548338100311,0.833184661434616,0.699413235011666,0.923982315972897,0.653546894314547,0.500045954568107,0.757736000098109,0.654353168569815,0.503032497543399,0.754274674658101
61,409763,"Albuquerque, NM MSA",3.88556415994271,2.21543214286547,7.9992828164654,0.742637115528998,0.548620794719271,0.874988793002588,0.444575049438369,0.226034935914811,0.593656067465083,0.446355122737549,0.232374079898877,0.475347922559318
62,552865,"Bakersfield, CA MSA",4.41260230764398,2.63770934054763,9.37081994609657,0.773376359281757,0.620883171383703,0.893285752393893,0.612018252663508,0.43468880225418,0.751457050373647,0.614155515306095,0.453811797271982,0.667112809543819
63,382237,"Albany-Schenectady-Troy, NY MSA",4.34017886262925,3.42436300007718,6.65038465604139,0.76959474905276,0.707974884678564,0.84963275784483,0.434171886507593,0.36489880931951,0.524150649319594,0.433923592497236,0.362250833975598,0.523509611792259
64,405748,"Knoxville, TN MSA",3.20036156095426,2.80332637739885,3.66939196038667,0.68753530469794,0.64328092224214,0.727475284516996,0.466888017962449,0.416447409618665,0.51241112251201,0.466599399763846,0.416871889709866,0.516599126567457
65,581649,"McAllen-Edinburg-Mission, TX MSA",10.0375172836534,4.38302251338114,19.4547707198114,0.900373770550956,0.771846939652477,0.948598726019337,0.663752450258497,0.513382164855121,0.720173356824485,0.669556966523484,0.517339031558284,0.687326989306957
66,585730,"Baton Rouge, LA MSA",7.81837347568511,3.09611796429182,21.43851615222,0.872096158733019,0.677014890410117,0.953354980685245,0.683019564706357,0.456166833063991,0.777512418317453,0.685156560843735,0.471924267125851,0.74648739867858
67,454169,"New Haven-Milford, CT MSA",4.79875171220367,2.65328515166781,10.0664996618079,0.791612473415345,0.623108733951413,0.900660603626305,0.531342721256335,0.339489012042393,0.655501913986274,0.530199823094707,0.331472462190807,0.576206754765502
68,338322,"Oxnard-Thousand Oaks-Ventura, CA MSA",3.21356088553837,2.03476359344857,5.72505775388004,0.688818716800983,0.508542415826708,0.825329272997767,0.39932493621586,0.194586180957635,0.554359187552787,0.399903895636557,0.20586508087986,0.371554809060524
69,215572,"El Paso, TX MSA",2.21082775682627,1.86768243998019,4.07920265410649,0.547680728671717,0.464577072315032,0.754854052422889,0.25179158030089,0.155749583031203,0.49121955093869,0.255378411021894,0.178642150480189,0.184494213244628
70,653066,"Allentown-Bethlehem-Easton, PA-NJ MSA",3.33703881321832,2.89364263133047,3.91087062854604,0.700333122875615,0.654414823319004,0.744302459738543,0.773433927184344,0.721691264685993,0.822980416918137,0.773727052354104,0.712573352731131,0.731180212955202
71,351426,"Columbia, SC MSA",2.78026322184842,2.15545843575921,3.81939931240035,0.640321825594929,0.536061571213841,0.738178724399587,0.416032248622833,0.295392139485306,0.529263000089284,0.419145075812292,0.125106385675465,0.34996053083108
72,173512,"North Port-Sarasota-Bradenton, FL MSA",2.1379679715586,1.74251047653814,2.95734575232899,0.53226614556298,0.426115358579245,0.661858949291786,0.203805548466298,0.0816769749064109,0.352904624532974,0.20730255593637,0.102962961467196,0.0376533355315422
73,531374,"Dayton-Kettering, OH MSA",9.41153329665096,5.26516454870371,17.1238374494572,0.893747387542491,0.810072412599868,0.94160187499142,0.657511378545913,0.562819586173869,0.711666485167599,0.657957323613282,0.492952984724705,0.665932397723186
74,488546,"Charleston-North Charleston, SC MSA",5.58371201724448,4.9464118329522,6.45216539256398,0.820907669143458,0.797833250895496,0.845013272419755,0.609066223067705,0.582298388993784,0.637030299206815,0.608629391193475,0.584011032299987,0.640785324809465
75,436820,"Greensboro-High Point, NC MSA",4.40944071246027,2.79761965638437,8.50665606748826,0.773213868785177,0.642553269270207,0.882444994594066,0.565645330194351,0.417348116038345,0.689620512588388,0.565938082169064,0.414170990082863,0.685464625667816
76,303595,"Cape Coral-Fort Myers, FL MSA",2.86243153954611,2.23342615710925,3.95074789882986,0.650646666589424,0.552257415443584,0.746883368514559,0.393404332109623,0.279969289195208,0.504357655624994,0.393982897469135,0.279864294009625,0.473958675703843
77,427364,"Stockton, CA MSA",3.72161325140985,2.61716913292805,6.29174680670965,0.731299323049977,0.617907766288985,0.841061627124985,0.556924505387144,0.426579173043337,0.683097956146227,0.560735901760528,0.427287039469656,0.662697003027751
78,465207,"Boise City, ID MSA",6.56650984972721,4.77502316571521,9.33452918201542,0.847712099290989,0.790576932237727,0.892870868953233,0.620935473459775,0.554869026927635,0.673153390991488,0.620494026614374,0.555425400896995,0.671692326776259
79,452049,"Colorado Springs, CO MSA",3.89574291717,2.89157550140081,4.9120244154279,0.743309550639847,0.654167771335884,0.796417950029085,0.605395549121927,0.505192323853494,0.665094075998975,0.606133270863835,0.503153588720095,0.522648569353507
80,310716,"Little Rock-North Little Rock-Conway, AR MSA",2.80691333880544,2.04074241469407,4.15201074568563,0.643736774422264,0.509982253125312,0.759152839130028,0.417561216782163,0.26498969335841,0.549214372498248,0.418537399921928,0.278761580991522,0.353362446812708
81,553490,"Lakeland-Winter Haven, FL MSA",10.1933460963481,5.95825887390542,21.61953544164,0.901896787321068,0.832165734795518,0.953745537100027,0.763018770356579,0.682839136794018,0.822636596380796,0.763669334630516,0.675610823332057,0.815226215590231
82,322574,"Akron, OH MSA",3.60434747046998,2.72243079032389,6.38935651644755,0.722557270575911,0.632681204034932,0.843489716464281,0.457176228095021,0.35601925188245,0.593287664908737,0.458539938425056,0.35588212936518,0.439302889885876
83,310749,"Des Moines-West Des Moines, IA MSA",3.22440200418305,2.59893951521726,5.12158466578094,0.689864973814465,0.615227674924784,0.804747931498362,0.444376465325445,0.357993920572261,0.577337898565084,0.439712278769571,0.34688229257562,0.583144151256133
84,400056,"Springfield, MA MSA",5.02693767974702,3.9185031566627,7.39377702262752,0.801071733188798,0.744800511823072,0.864751128288065,0.573653009853529,0.509906598535271,0.645791712621552,0.571637916891186,0.507198410825114,0.601966242997055
85,255983,"Ogden-Clearfield, UT MSA",2.29597655561311,1.98427706320534,3.14158375325535,0.564455482981636,0.496038119603807,0.681689212021233,0.374317657742188,0.296951637116351,0.506884986430866,0.372405880390526,0.293445679871778,0.498790078667153
86,428654,"Poughkeepsie-Newburgh-Middletown, NY MSA",7.1087488087475,5.11294862890748,9.6808835248665,0.859328269024012,0.804418140572307,0.896703643068179,0.631154128278161,0.56793736874128,0.674183531052717,0.622769556977258,0.564371651068803,0.614683416408578
87,256660,"Winston-Salem, NC MSA",2.51167922077054,2.04520454646425,3.62905399152492,0.601859986048212,0.511051350962034,0.724446094674992,0.37940275676505,0.276241924305094,0.518663577082016,0.379669049799369,0.280417974474435,0.508032832741636
88,205883,"Deltona-Daytona Beach-Ormond Beach, FL MSA",2.23004924606222,1.78889795951654,4.23271909099796,0.551579409393859,0.440996623267291,0.763745247794314,0.304018971521004,0.178013682749852,0.545774661275685,0.308038437359881,0.193236098036431,0.309097517823208
89,325116,"Madison, WI MSA",4.77325210836245,3.01531424664415,7.84313758061484,0.790499228346213,0.668359607588849,0.87250000529487,0.485708824381865,0.346612861353169,0.579093566925264,0.488994248018006,0.255026392246657,0.477374241452517
90,348418,"Syracuse, NY MSA",6.84092879782002,3.87799457526261,13.6615569107871,0.853821019110933,0.742134760481897,0.926801900652304,0.536836447767276,0.411151872037629,0.618964466428634,0.53719018119953,0.407487031287174,0.613126585101852
91,460945,"Provo-Orem, UT MSA",5.80292986053693,3.14173529393191,11.6267807621985,0.827673257469379,0.681704565648339,0.913991669710395,0.709817298128252,0.542591361098118,0.808706157032698,0.711057540886852,0.507205460617835,0.760001036161573
92,326474,"Durham-Chapel Hill, NC MSA",4.74504733444627,2.95943598980156,6.96763323997628,0.789253946374658,0.662097776925713,0.856479242583755,0.505017091015416,0.359065740361041,0.582179078690718,0.506657000691089,0.348411402682454,0.569278185187094
93,335845,"Toledo, OH MSA",4.4874484899819,2.91857850512115,6.57632864374396,0.777156216448507,0.657367448487225,0.847939472892478,0.522567876958191,0.386705262848639,0.602849178947815,0.523271976404585,0.391703697600714,0.447560453045069
94,289573,"Wichita, KS MSA",2.96975132750949,1.93049902977249,6.21520137091425,0.663271469655803,0.481999221663504,0.839104167295403,0.452196221744437,0.246553472566123,0.651668119613672,0.452303013309875,0.245752896829939,0.641721912261284
95,566127,"Augusta-Richmond County, GA-SC MSA",6.14858862990834,3.35129198715799,11.5205327689878,0.837361049796739,0.701607617649564,0.913198458782053,0.925735889003093,0.771004672374128,1.01217506311962,0.929630230662201,0.764061119886574,0.97005993833801
96,455748,"Palm Bay-Melbourne-Titusville, FL MSA",19.2002014634072,12.0768743854051,33.0712379177774,0.947917213165401,0.917197118386153,0.969762244688686,0.7571288387202,0.722332019627421,0.781872825203774,0.756631630520888,0.721501391161962,0.781903364835513
97,398333,"Jackson, MS MSA",8.09049553956021,2.92029771431378,19.1846617106599,0.876398176711144,0.657569159781717,0.94787502562819,0.669369758857824,0.417196855064307,0.751737832335187,0.66968546395324,0.415175154569544,0.725718426546756
98,211842,"Harrisburg-Carlisle, PA MSA",2.28140433358434,1.96640994707384,4.30732820256387,0.561673489754055,0.49145904113836,0.767837519461655,0.366545254269534,0.287526536756235,0.598560424167578,0.366353989657527,0.263182275689219,0.37669305563489
99,170897,"Spokane-Spokane Valley, WA MSA",2.07933341898554,1.93477499480475,2.37229893956188,0.519076646934344,0.483144033448232,0.578467964840603,0.30059831527748,0.260050811250826,0.3676173675622,0.30033565870799,0.25964557228491,0.367883590471955
100,441970,"Chattanooga, TN-GA MSA",3.43231875601943,2.62539536160305,6.15970669037879,0.708651768357397,0.619104987147762,0.837654607554292,0.779860867332736,0.678050079129129,0.926531474156578,0.781979111682803,0.671657278634422,0.920403546433115
101,236117,"Scranton–Wilkes-Barre, PA MSA",3.40090620292414,2.83537500408954,4.14372001185434,0.705960723309514,0.64731296616579,0.75867095336094,0.426265877701535,0.359962175045703,0.485856961665507,0.426292037189921,0.350880061988013,0.234864228688696
102,177326,"Modesto, CA MSA",2.14627113137668,1.63619209347275,3.16604138588823,0.534075641525042,0.388824818314859,0.684148159131075,0.319800480397175,0.151958068096719,0.493214529407764,0.322023328898921,0.178395245015959,0.164971571942064
103,241668,"Lansing-East Lansing, MI MSA",2.71018546892871,2.17582202408278,3.90542798561409,0.63102156237474,0.5404035858946,0.743946117126326,0.439035340498493,0.337267080744072,0.565854939291129,0.439084098483326,0.340791940290251,0.355819290943395
104,273373,"Lancaster, PA MSA",3.53875256287065,2.79278169289556,4.73969849573511,0.717414545879185,0.641934060745292,0.789016115497679,0.499712776924834,0.414239289063038,0.580793812384739,0.500936330240242,0,0.46828617300419
105,324982,"Portland-South Portland, ME MSA",12.5065592597995,4.23531474469108,23.6774331711672,0.920041957246039,0.763890038809161,0.957765692219639,0.603493549999879,0.428204533066556,0.645840493186803,0.603309438237671,0.426292017480736,0.628327664700209
106,235129,"Youngstown-Warren-Boardman, OH-PA MSA",3.27276580385572,2.38377428120303,4.52602399302379,0.694448041829978,0.58049719393091,0.779055523889985,0.437489621862173,0.308985727030196,0.532902610682298,0.438606468803104,0.30370670525467,0.323153891029123
107,338894,"Fayetteville-Springdale-Rogers, AR MSA",4.71119888993155,2.38387701571168,10.2546507927101,0.787739803951574,0.580515272638148,0.902483271228418,0.633487184564145,0.394414508510837,0.765865468195147,0.633558916920253,0.381843807279307,0.766105170206105
108,287164,"Fayetteville, NC MSA",2.87348935103356,1.81088588987632,4.69066976386361,0.651991054137607,0.447784089770394,0.786810828657373,0.542857128459587,0.311681063350081,0.695482211884186,0.545193587143444,0.322002182117339,0.548374191676515
109,96451,"Lexington-Fayette, KY MSA",2.23815852956495,1.90902367633198,2.72530458551998,0.553204124377026,0.476172028457284,0.633068536517652,0.184126255939507,0.0958377283825823,0.275660976213009,0.186537363437735,0.101205125665569,0.11472658775176
110,213662,"Pensacola-Ferry Pass-Brent, FL MSA",2.5407543055995,2.00212831967717,3.19054877031231,0.606416095489387,0.500531514303118,0.686574294270351,0.42198113276653,0.298993267991779,0.515087094010481,0.425086898437076,0.321548178664324,0.429643930120146
111,241150,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC MSA",4.01721571971469,2.70664784900549,8.19771257266692,0.751071371374843,0.630539303305588,0.87801475214754,0.475964229631003,0.337300951423564,0.622003251499965,0.485307899740631,0.333175347211439,0.620856742904942
112,67851,"Santa Rosa-Petaluma, CA MSA",2.03308512714892,1.62004294036487,9.68075605493171,0.508136680237121,0.382732410923146,0.896702282928556,0.135632369035237,0,0.57753585203164,0.137255228259332,0.00899253348820661,0.495700716528948
113,262577,"Port St. Lucie, FL MSA",6.91285188815257,3.69764902375756,16.6800177900159,0.855341902852884,0.729557891088376,0.940048025572337,0.535231654977242,0.388032122186917,0.634359529131291,0.536640783275895,0.40343370758615,0.574022105339854
