Metropolitan_Statistical_Area,beta_JantoJun2020_MAP,beta_JantoJul2020_MAP,beta_JantoAug2020_MAP,beta_JantoSep2020_MAP
"Toledo, OH MSA",0.726334496395016,0.720525297522544,0.825410378568043,0.61733628755561
"Wichita, KS MSA",0.465920561389946,0.560508526523546,0.430867252344309,0.471228882300234
"Augusta-Richmond County, GA-SC MSA",0.963066643373637,1.04359768762263,0.948508138395885,1.48568438285041
"Palm Bay-Melbourne-Titusville, FL MSA",0.696287339466309,0.842385198017739,0.470937916401241,0.427315021570915
"Jackson, MS MSA",0.605538100563242,0.625432002254337,0.605384622677438,0.641337984434381
"Harrisburg-Carlisle, PA MSA",0.331817862840549,0.328814734323264,0.314404616598264,0.76957851593968
"Spokane-Spokane Valley, WA MSA",0.322496605988707,0.306291101450587,0.286094695880098,0.275669494744833
"Chattanooga, TN-GA MSA",0.470573820802976,0.487550645356337,0.511391589217154,0.505917302402304
"Scranton–Wilkes-Barre, PA MSA",0.479763876541166,0.498002159694144,0.477594612667002,1.53215462265175
"Modesto, CA MSA",0.320804423172635,0.427875468309085,0.340462191120599,0.338020848710646
"Lansing-East Lansing, MI MSA",0.412443172156622,0.410754824996339,0.386051770310123,0.408261165477072
"Lancaster, PA MSA",0.590848464587534,0.579052788639845,0.601954465269706,0.635084161759087
"Portland-South Portland, ME MSA",4.03274818973648,1.90446355399652,3.09849741618785,1.7120636899132
"Youngstown-Warren-Boardman, OH-PA MSA",0.493664560196768,0.534706233782849,0.500523662330024,0.47467566020886
"Fayetteville-Springdale-Rogers, AR MSA",0.962295407630306,1.90764262803562,0.708567295253488,0.711705222865666
"Fayetteville, NC MSA",0.442272003397649,0.503183684220664,0.559029394201715,0.782587602224428
"Lexington-Fayette, KY MSA",0.315866369487173,0.319538654293926,0.31777098690339,0.31544907827512
"Pensacola-Ferry Pass-Brent, FL MSA",0.408290522267022,0.459783341728552,0.440426476321123,0.469028024854091
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC MSA",0.490030154291827,0.263343048682102,0.539436903123561,0.460885205442965
"Santa Rosa-Petaluma, CA MSA",0.287406128568788,0.273063211081271,0.273565992109705,0.277941360639242
"Port St. Lucie, FL MSA",1.0144426971936,0.899922740433441,2.71926663316776,1.9020558027511
"Lafayette, LA MSA",0.539190456318558,0.542286767554282,0.54225129322438,0.55163828613823
"Reno, NV MSA",0.337843644085773,0.347041586356897,0.337353650539598,0.342193962797453
"Huntsville, AL MSA",0.553984151631515,0.555338999634547,0.573342001244476,0.527561974720944
"Springfield, MO MSA",0.430865060513407,0.368303823603167,0.391084759266206,0.5343190734219
"Visalia, CA MSA",0.302002455664213,0.313198303963463,0.309219461961673,0.308180717087147
"Asheville, NC MSA",1.66654843876598,1.59809811638329,1.32662919396435,15.3294483526466
"Killeen-Temple, TX MSA",0.43790451226972,0.453175362653578,0.4698394157316,0.471569926267119
"York-Hanover, PA MSA",0.360354086166737,0.983488624820365,0.353213904843092,0.722456897827152
"Vallejo, CA MSA",11.002805955711,3.90475365297988,8.72868560120372,4.68526072185711
"Santa Maria-Santa Barbara, CA MSA",1.18608444001359,0.805854092232184,1.4804326145444,0.931561264534469
"Salinas, CA MSA",1.01196080934525,0.981519121466623,1.47958342380976,3.16636827041493
"Salem, OR MSA",0.392285055982295,0.382775739137906,0.381281491000573,0.371054243021222
"Mobile, AL MSA",0.353600184631232,0.907967576222011,0.351205067015085,0.72087508629183
"Corpus Christi, TX MSA",10.6872335664189,6.53349416845932,5.04091937355098,4.77226440322352
"Brownsville-Harlingen, TX MSA",0.372445472187236,0.689421671366695,0.937431457017407,6.922777932433
"Reading, PA MSA",0.346932298817502,1.80819449712858,1.21195680252254,1.18710732359977
"Gulfport-Biloxi, MS MSA",2.12987529711666,0.986660347975709,3.1000189505587,3.6966239098001
"Manchester-Nashua, NH MSA",0.378337896237776,0.372304801015166,1.42352845653476,0.691197156930338
"Salisbury, MD-DE MSA",3.11164922655907,1.29375160446011,0.515426025016716,0.519514435188537
"Fort Wayne, IN MSA",1.15629823863445,0.83511771104304,0.536164330206198,0.638552679108278
"Flint, MI MSA",2.05673455592629,2.76970847320016,1.89174812132777,1.33601839183396
"Peoria, IL MSA",0.429446990605269,0.598965185186734,0.450454555216438,0.694902151418168
"Canton-Massillon, OH MSA",0.311040300790099,0.316778475419792,0.322652045005107,0.329456308044353
"Anchorage, AK MSA",0.621306194861626,0.521519624466672,0.597733521962933,0.677569809708542
"Shreveport-Bossier City, LA MSA",0.55664952196411,0.530878420935975,0.521523275229684,0.562590480643215
"Savannah, GA MSA",1.69442192925102,2.33732988869144,0.360150341420808,2.93592593961139
"Beaumont-Port Arthur, TX MSA",13.5168518536801,8.44878009295562,4.35619709077628,8.84106243352457
"Tallahassee, FL MSA",0.315249698072557,0.320586365511899,0.30629103578373,0.983377725811294
"Naples-Marco Island, FL MSA",0.483807922509677,0.462408849432353,0.356233397829023,0.355634592262267
"Eugene-Springfield, OR MSA",0.978478017186501,1.4254944804679,1.79636313678746,1.33736484444362
"Davenport-Moline-Rock Island, IA-IL MSA",1.12107224673959,1.37497077643443,1.02312072931046,1.537425190672
"Montgomery, AL MSA",0.870828305216572,1.15227311338635,0.714118969248427,0.824438608951957
"Hickory-Lenoir-Morganton, NC MSA",1.11037831759025,2.9962757545336,1.34712419060857,2.9323643527648
"Ann Arbor, MI MSA",0.453117224551711,0.446785999319572,0.462165118069806,0.46132399349664
"Trenton-Princeton, NJ MSA",0.818401340266785,0.720950023814955,0.72500758372755,0.804147843952014
"Ocala, FL MSA",0.778518778796642,0.871003030030615,0.47982688108592,0.971576459037888
"Fort Collins, CO MSA",0.669534071275702,0.696698155724143,0.655124377213207,0.565433932261258
"Huntington-Ashland, WV-KY-OH MSA",0.379945697792337,0.360491763174239,0.333175089689371,0.432996268084101
"Lincoln, NE MSA",2.01129319158825,1.46719403444688,0.538101298882931,0.495242089910834
"Rockford, IL MSA",0.620746497437349,0.643294158382201,0.237951133048812,0.370491057565081
"Gainesville, FL MSA",0.522956052515883,0.478206595682543,0.47435848049724,0.881569475159949
"Boulder, CO MSA",1.87307912212006,1.08212704458681,1.5787242878179,0.7778218186593
"Greeley, CO MSA",2.28726764191301,1.65441739133632,0.589442167330146,0.47011811495257
"South Bend-Mishawaka, IN-MI MSA",0.485782688585459,0.393087823205794,0.438221396505789,0.370902874797379
"Green Bay, WI MSA",0.289512953483423,0.289837336312272,0.292600617848151,0.53186564743342
"Lubbock, TX MSA",0.441115300582723,0.411155188700253,0.46893213881445,0.422962582620176
"Columbus, GA-AL MSA",0.358997508864884,0.361293167773352,0.37864370243351,0.375888008739635
"Spartanburg, SC MSA",0.333534123692364,0.341618748132593,0.391213522817728,0.41053841996375
"Evansville, IN-KY MSA",0.729384337070037,1.29214723888491,0.613796523874637,1.27311151099097
"Roanoke, VA MSA",0.504272979375774,0.474428889813719,0.479004297519493,0.513334106730966
"Clarksville, TN-KY MSA",0.341350318403993,0.296426569568835,0.337852575687137,0.400051883749644
"Kingsport-Bristol, TN-VA MSA",0.347291331878196,0.306088188708609,0.314469065709705,0.554321552316857
"Kennewick-Richland, WA MSA",0.608009777694478,0.576837363867737,0.620537859220562,0.626362540019343
"Wilmington, NC MSA",0.648539223121053,0.628932955578681,0.687274266988184,2.68760392160231
"Olympia-Lacey-Tumwater, WA MSA",0.306895103786629,0.328428211009861,0.837353033144567,0.427558614682225
"Utica-Rome, NY MSA",0.383385237046451,0.38542243618353,0.366272992132547,0.391732200130802
"Duluth, MN-WI MSA",0.868088482180375,1.00695941494992,0.583889329983197,1.66445535965188
"Hagerstown-Martinsburg, MD-WV MSA",2.08475107204595,0.735570548123547,0.463935118657977,0.494274754381988
"Longview, TX MSA",0.28066286867076,0.265317237649215,0.278283494105746,0.277050914886066
"Crestview-Fort Walton Beach-Destin, FL MSA",0.43307036357185,0.494722450263581,0.393051496168398,0.556593044852802
"San Luis Obispo-Paso Robles, CA MSA",1.05011948546895,0.949140695801834,0.99308279262488,1.14527579835436
"Merced, CA MSA",10.6927172387182,1.96282316635993,3.12159948728948,2.23739621108053
"Laredo, TX MSA",0.549770270177969,0.611103567900128,0.38118533197598,0.585978495733184
"Waco, TX MSA",9.04301911322704,7.65893603462374,2.86070531169904,3.68816292347884
"Santa Cruz-Watsonville, CA MSA",0.382252300415707,0.347859512370845,0.344388640182051,0.383893978364373
"Cedar Rapids, IA MSA",0.707631378888305,0.628477282612461,1.17620734079465,0.700347287772548
"Bremerton-Silverdale-Port Orchard, WA MSA",0.320366351287722,0.314210219287974,0.326168829016142,0.319612038542755
"Erie, PA MSA",2.03192722272243,3.679477550264,2.03336386968244,1.55910475311539
"Sioux Falls, SD MSA",0.331156374394986,0.336451794258938,0.333335357177018,0.345610002825725
"Norwich-New London, CT MSA",0.849599194514353,0.894749976778734,0.865975480638872,0.677774553040739
"Kalamazoo-Portage, MI MSA",4.64330710225699,0.579338142366468,1.16773946636979,0.436263292734949
"Amarillo, TX MSA",0.43441176381316,0.393804815518047,0.592071726055171,0.470465076556894
"College Station-Bryan, TX MSA",5.85715150688394,3.78507377318702,1.28579627158903,1.26804560776326
"Atlantic City-Hammonton, NJ MSA",0.753070255709996,0.431395654985649,0.377179346668994,0.875319748077044
"Lynchburg, VA MSA",0.296220736254702,0.360428904654773,1.4452876511297,1.25685098311087
"Charleston, WV MSA",1.07282314396105,0.702078533931049,0.606926504334622,0.866658394514057
"Tuscaloosa, AL MSA",0.291195908120892,0.377786342703306,0.386108324112862,0.366615190827336
"Yakima, WA MSA",0.443347303689193,0.432786003954022,0.432249344151212,0.45076777188024
"Fort Smith, AR-OK MSA",0.541362292141058,0.521066051898911,0.830838683621616,0.992165356026481
"Fargo, ND-MN MSA",0.537462394609345,0.559589712388774,0.596032713368622,0.538170073468415
"Binghamton, NY MSA",0.411946921052249,0.439055935092376,0.438346615084767,0.404774617727067
"Appleton, WI MSA",1.54605103351356,0.328634236718628,0.461240243269762,0.308116452719925
"Prescott Valley-Prescott, AZ MSA",0.477110427962242,0.448085512517682,0.700717442310384,0.495365163945346
"Lafayette-West Lafayette, IN MSA",3.81710374817151,0.438016833459301,0.524704327788341,0.360902071011571
"Tyler, TX MSA",0.741718859073103,0.358065306828764,2.99834890908535,10.5704911765476
"Topeka, KS MSA",1.13858559252674,0.954674835704727,1.14344049884205,1.08746562086877
"Macon-Bibb County, GA MSA",0.583618289051672,1.42090059025015,1.01738001531231,0.839704722448262
"Bellingham, WA MSA",0.488189155665889,0.546320480159058,0.515559771784621,0.461454464324927
"Champaign-Urbana, IL MSA",0.860703609802042,0.790168177476652,0.792245756985679,2.3721058222757
"Daphne-Fairhope-Foley, AL MSA",0.358081654760687,0.37934483412436,0.365811566228538,1.14164453973254
"Hilton Head Island-Bluffton-Beaufort, SC MSA",0.359687071802303,0.364882668417703,0.514439997173817,0.504579893088921
"Rochester, MN MSA",0.536373623193406,0.490064719670434,0.518958413696639,0.552508498749846
"Medford, OR MSA",0.262737687738077,0.290297930164223,0.324365268315004,2.1301362731938
"Burlington-South Burlington, VT MSA",1.94120431952051,0.478075188657745,0.453546788731865,0.468458983337511
"Chico, CA MSA",15.3359853284207,1.04447762279305,0.941919099370056,1.37165011288381
"Charlottesville, VA MSA",2.58434464505097,0.539141163437684,0.696642430289586,0.440275358262291
"Las Cruces, NM MSA",16.1791302379043,6.57336334800612,2.26510849323466,4.90947872946304
"Yuma, AZ MSA",1.61721945472618,1.69519254785298,1.73171117830295,1.54721773493541
"Athens-Clarke County, GA MSA",1.23611704598058,0.950285918687073,0.569556416038274,0.520440548922024
"Barnstable Town, MA MSA",0.692254126988296,0.657687317465981,0.616487298514045,0.600909660363211
"Lake Havasu City-Kingman, AZ MSA",8.37086386943514,2.26411415889842,2.26109116210677,3.70538773623282
"Lake Charles, LA MSA",0.491482090329619,0.480530405651946,0.541278502038123,0.636739787813767
"Columbia, MO MSA",8.10998758873998,1.34846207572562,1.78300245735945,1.83890490155256
"Houma-Thibodaux, LA MSA",0.363081300305553,0.379641459286246,0.350312843390169,0.384841357618034
"Springfield, IL MSA",4.61775031347344,0.461579840165657,0.342803110365956,0.273216159111988
"Elkhart-Goshen, IN MSA",1.15520894346843,1.09414259910349,1.15671322679504,0.382045124661884
"Florence, SC MSA",0.496543019888369,0.475862378130857,0.7453744444356,0.466374048901418
"Gainesville, GA MSA",0.643203592243052,0.572353736548779,0.322849992765032,0.292326882056403
"Johnson City, TN MSA",4.34093446066782,1.70391772896498,0.625453419647733,14.2633247857946
"St. Cloud, MN MSA",1.39327654973585,1.13645836209885,0.317310421471038,0.292639852219116
"Monroe, LA MSA",0.852814013319716,1.42445767181953,0.935780555632004,1.25914925028267
"Jacksonville, NC MSA",0.256179139089865,0.311136672691941,0.345981032644639,0.310338959804132
"Bend, OR MSA",0.660412626841598,0.593617944919012,4.5712704639267,2.60704748166099
"Racine, WI MSA",0.342344351633888,0.572657725854549,0.722656090003489,0.357905708502436
"Saginaw, MI MSA",1.0268741929794,0.851635351705422,0.486220011908879,0.571836067971128
"Punta Gorda, FL MSA",0.36215022774717,0.422979717500475,0.307653926817503,0.433732940060099
"Terre Haute, IN MSA",0.436029856589332,0.307083433266911,0.3031100633864,0.325605238518682
"Warner Robins, GA MSA",0.433289242482977,0.748740825561066,0.516470121865789,0.520441707047806
"Midland, TX MSA",0.619963405765613,0.616619747896016,0.815622594173545,0.778476630321359
"Billings, MT MSA",0.322294128801952,0.459386545556397,0.611585620439081,1.02134541623554
"El Centro, CA MSA",6.66600298408966,5.5981484761577,3.0364194390323,1.65404219777619
"Dover, DE MSA",0.33826678181207,0.812597785848858,1.03129850834416,0.338588941216841
"Greenville, NC MSA",1.04859257746093,1.07592755356558,1.12481275998833,1.03438257839093
"Redding, CA MSA",0.269823448236888,0.270929588949339,0.354165083883476,1.02546411516156
"Joplin, MO MSA",0.628244632599688,0.771996853287266,0.81718893519636,1.63223210843115
"Bowling Green, KY MSA",0.271139977039362,0.266686104835096,0.267464865534001,0.269165772800297
"Jackson, TN MSA",0.361873416630289,1.03011304173416,0.403907400669566,0.490287039766768
"Kingston, NY MSA",0.423846160919433,0.424578327898391,0.407724797620902,1.43690996886274
"St. George, UT MSA",0.253249842268553,0.277186766228801,0.295699406626098,0.452317854269484
"Yuba City, CA MSA",0.396828058269679,0.414796188175071,1.63020523844353,8.20134419257252
"Panama City, FL MSA",0.515692200841025,0.587240466415214,0.999301668578146,0.303319719688359
"Muskegon, MI MSA",3.71060585209431,0.708827920520343,8.94087468403517,0.719599624392065
"Iowa City, IA MSA",2.98940352794054,0.465908146928241,0.81797230811168,0.557375162858399
"Abilene, TX MSA",10.817564527695,0.821806235820346,1.47602035191945,1.37042358411743
"Oshkosh-Neenah, WI MSA",3.82698910519665,3.98056594446454,0.228482034394083,2.16174791297605
"Bloomington, IL MSA",11.7070983277445,0.920807400918916,1.08994874590092,0.951086784570932
"East Stroudsburg, PA MSA",0.366322595693101,0.368203039112873,0.367532928213029,0.367934475571348
"Burlington, NC MSA",6.44136027995704,2.15981598847073,2.0083604014199,0.572321857730389
"Eau Claire, WI MSA",12.1842757114526,1.20279660803905,2.22213538675295,0.956681282129018
"Bloomington, IN MSA",1.16073267388776,0.739000830211376,0.776721144201935,0.861388394365074
"Hattiesburg, MS MSA",0.27846975926897,0.273701434382694,0.280186565102675,0.283412869388154
"Waterloo-Cedar Falls, IA MSA",0.304994884351792,0.732916403375058,0.319647330344573,0.585590052562817
"Pueblo, CO MSA",0.398049213686364,0.35381298915055,0.36150213514317,0.356943910236629
"Blacksburg-Christiansburg, VA MSA",0.58706670942233,0.501090026393948,0.539701372409601,0.720112601334279
"Kahului-Wailuku-Lahaina, HI MSA",0.85410139671393,0.440813441173433,0.605012275975225,0.667595699595393
"Odessa, TX MSA",12.7704022057751,3.54059654853047,3.94012419585462,7.19871180686888
"Coeur d'Alene, ID MSA",0.464422642499391,0.429557797439934,0.545177083346553,2.00680894643095
"Auburn-Opelika, AL MSA",0.691961191177549,0.260487486716536,0.494320817133342,0.998034400899058
"Janesville-Beloit, WI MSA",8.69214417389641,0.384465429810768,0.432441561162127,0.469159097066885
"Wausau-Weston, WI MSA",0.285752117823193,0.279090914513347,0.499011008355964,0.66286206496606
"State College, PA MSA",0.840129594257569,0.963967861804473,0.949013301109789,0.993761063740023
"Sebastian-Vero Beach, FL MSA",0.775390721192378,1.68775919074314,6.00545775536203,1.07921052894431
"Jackson, MI MSA",0.688860621808007,0.491752980970137,0.517237043456093,0.560869795755806
"Madera, CA MSA",0.259934774666769,0.306580396325309,0.257206878455475,2.35357168008276
"Chambersburg-Waynesboro, PA MSA",1.61834219646606,0.341672362782008,0.230357770268427,0.406293314977891
"Grand Junction, CO MSA",0.34955715916708,0.386175224975825,0.334637118682154,0.416454817220765
"Elizabethtown-Fort Knox, KY MSA",7.88652544736011,2.85441951389819,1.31374327863512,2.43423707609467
"Niles, MI MSA",16.5721136050299,1.23188553566007,0.620469139714832,0.587611783864082
"Hanford-Corcoran, CA MSA",9.63564083799389,0.247932677610696,0.257280055258393,0.248043683822375
"Decatur, AL MSA",7.45745077545479,5.16365106213985,12.9190909956653,2.54267522551459
"Bangor, ME MSA",4.2983939796283,1.00121911143725,0.309284943704038,0.421045859884015
"Alexandria, LA MSA",2.2661030647916,1.3047347556243,1.623997499431,1.16367452561438
"Idaho Falls, ID MSA",6.62515701640225,0.301976206511141,0.294639270455552,0.331202830696864
"Wichita Falls, TX MSA",0.431380042444942,0.405255653960056,0.547458373831644,4.80065448504818
"Jefferson City, MO MSA",0.448018083016648,0.45504406925197,0.503490467316423,0.601159841608169
"Monroe, MI MSA",0.486475684132149,0.493028678357798,0.461868621389912,0.459553333586702
"Santa Fe, NM MSA",0.32325703893774,0.326730858684619,1.37958136115779,3.77775631966346
"Homosassa Springs, FL MSA",0.284057266883843,0.265195566681781,0.271202276914673,1.10745541184937
"Vineland-Bridgeton, NJ MSA",1.7861127957828,0.660693849767728,0.760301814616075,0.505979083226211
"Dothan, AL MSA",1.8437024351425,0.861206988253236,0.813942295396877,0.657406763408347
