Rank,countdown,Metropolitan Statistical Area,R_0 (median),R_0 (minimum),R_0 (maximum),HIT (median),HIT (minimum),HIT (maximum),p_vac^d (median),p_vac^d (minimum),p_vac^d (maximum),p_vac^i (median),p_vac^i (minimum),p_vac^i (maximum)
114,299601,"Lafayette, LA MSA",4.19346940817458,2.48562976741233,10.283821557226,0.761533970403924,0.597687470149245,0.902759884111627,0.610594894988159,0.419412212552503,0.775382967788599,0.612420509383039,0.441455232839348,0.707009712483144
115,172987,"Reno, NV MSA",2.30925620644854,1.8979386060416,2.9056302755508,0.566960133220591,0.473112567067893,0.655840590451435,0.363389774371466,0.256564191967834,0.464561355023193,0.363691100942138,0.269924372043651,0.298875363855346
116,276885,"Huntsville, AL MSA",3.66340424939881,2.28741515938349,6.13068594763067,0.727029852038823,0.562825315772795,0.83688611542947,0.585918765467573,0.398736912302508,0.711147333635365,0.586839274495604,0.37544360001167,0.588971293122005
117,196565,"Springfield, MO MSA",2.49933566413594,1.80830381910646,4.15750576010527,0.599893678008345,0.44699558258184,0.75947116908512,0.413799633001345,0.239956606596493,0.595237040167837,0.417954922014097,0.228238804757901,0.455057063235593
118,155564,"Visalia, CA MSA",2.12530341466128,1.73118354216496,3.47972557800384,0.52947894728745,0.422360497518688,0.712621016346451,0.331330786855764,0.207012855202065,0.543879075907212,0.333688157211518,0.208825743774102,0.280441152217167
119,296138,"Asheville, NC MSA",5.97853346371394,3.39762378473126,12.3096158019086,0.832734899608844,0.705676654227008,0.918762696083094,0.639669176826081,0.496226110043155,0.73679070497059,0.640048959645746,0.501298574792272,0.669274035543144
120,283919,"Killeen-Temple, TX MSA",3.20844997497683,2.01151665886249,8.23335163597111,0.688323019589164,0.502862680458485,0.878542780119939,0.614912131383402,0.405005953764219,0.830205077723357,0.616807225710618,0.414712921189769,0.772938299073431
121,211319,"York-Hanover, PA MSA",2.69339072436858,2.03318871080393,5.30890362035497,0.628720782709893,0.508161738904897,0.811637190743889,0.467377503078749,0.331708906984468,0.673218653583565,0.470582055964472,0.0185537546785724,0.498550209253295
122,333607,"Vallejo, CA MSA",11.6897470562995,3.07428343197828,47.2534030088636,0.91445494969362,0.674720948108384,0.978837502987617,0.744940263241517,0.473624869849571,0.817804261085094,0.745251649903756,0.478343830825651,0.816994404247697
123,285492,"Santa Maria-Santa Barbara, CA MSA",5.85763654529247,2.35637200247008,25.156855445419,0.829282682141886,0.575618790686809,0.960249403898288,0.636443824080619,0.346854124881354,0.78595904810795,0.639400139809142,0.338103878248202,0.783351160056515
124,283287,"Salinas, CA MSA",5.99450843524277,3.70884207168476,9.9614952380379,0.833180650122899,0.730374068058998,0.899613464032838,0.650784226402907,0.533131139521276,0.726810736280253,0.652642803892038,0.538944719666376,0.694284578179547
125,201561,"Salem, OR MSA",2.88399873196619,2.23199932786856,3.59619620009429,0.653259209542633,0.551971191248096,0.72192840869645,0.464009256326037,0.349767027446336,0.541460888797547,0.464530006421019,0.34162211469768,0.357377228604442
126,224179,"Mobile, AL MSA",2.98974677323555,2.16201836762541,4.86661398741498,0.665523512241211,0.537469239404139,0.794518323708026,0.518232757809951,0.370401683301828,0.667149628466619,0.521909021759232,0.385817429956933,0.48320292164334
127,255176,"Corpus Christi, TX MSA",5.22948034147072,2.35580619318058,16.1142304617635,0.808776410904575,0.575516864292687,0.937943049631018,0.590449139655936,0.311911408380661,0.744688411016515,0.594780859167536,0.346177958845385,0.694736629892179
128,317811,"Brownsville-Harlingen, TX MSA",18.7935139798837,6.58411888978043,63.0586201830939,0.946790153184211,0.848119388981242,0.984141739906512,0.748879690132487,0.630650605855446,0.793635033117245,0.751034699997633,0.634559821877187,0.786006554334872
129,154397,"Reading, PA MSA",2.09079179611732,1.84649420175446,2.37565385550658,0.521712299686158,0.458433176205025,0.579063255498238,0.365541387265914,0.293800578712366,0.430561313505949,0.366595702692571,0.273289941194156,0.289671127779847
130,343787,"Gulfport-Biloxi, MS MSA",7.52033236105851,3.83161886125919,20.735113726572,0.867027153589892,0.739013707727869,0.951772630081189,0.82269028501485,0.67861465125796,0.918069002080817,0.823115990591881,0.681882503016037,0.892240140665102
131,278654,"Manchester-Nashua, NH MSA",4.66998720827034,2.45170639627396,9.58811661213964,0.785866651148628,0.592120817761957,0.895704230512394,0.667058336919464,0.449036898360649,0.790658141065518,0.668193657822183,0.434574171340315,0.777179091672721
132,198531,"Salisbury, MD-DE MSA",3.83756763737956,2.63503696844751,4.76928113515011,0.739418273632608,0.620498682950481,0.790324794940291,0.476315312409349,0.339566520389712,0.534854071707264,0.477550763405272,0.332727926474608,0.435262123392046
133,228986,"Fort Wayne, IN MSA",3.61533490709118,2.26339925066411,6.54332891857237,0.723400452323633,0.55818665235195,0.84717259174277,0.553643984705417,0.366427441469143,0.693899775050898,0.554091323843513,0.100918285717219,0.559544033557881
134,275015,"Flint, MI MSA",6.00491244266882,2.97344478711254,11.79378276734,0.833469678442878,0.663689736451747,0.915209562552801,0.676320435814451,0.485048863935856,0.768407380453034,0.677687735954109,0.381806943483595,0.703382981172107
135,120436,"Peoria, IL MSA",2.1648914694364,1.78887494904194,2.96195577150365,0.538083079859732,0.440989432751817,0.662385235586302,0.299389891161214,0.189524727910232,0.440042519197424,0.300668103720864,0.183938299417969,0.210904823064824
136,139831,"Canton-Massillon, OH MSA",2.2415762127739,1.82857125760288,2.96962534241593,0.553885344472618,0.453124948868044,0.663257184090956,0.351656935043053,0.238622725137711,0.474351565239515,0.351757406882005,0.244164429021407,0.288721387018261
137,218887,"Anchorage, AK MSA",5.10990105467705,3.78026987955475,8.86921238478889,0.804301494432126,0.735468622119175,0.887250416765862,0.551941376772559,0.474159754914568,0.645674232800369,0.552301410801682,0.472228030510294,0.645200868824275
138,210660,"Shreveport-Bossier City, LA MSA",3.41185007076042,2.51256648415816,5.06913196584517,0.706903885205857,0.60200058135574,0.802727566230706,0.532559643439617,0.411190246454575,0.643424239272458,0.533712403127285,0.405016248620841,0.581008175558406
139,244755,"Savannah, GA MSA",4.19495123719148,2.31359982829006,8.78550467585452,0.761618206396721,0.567773135279371,0.886176146175378,0.620656948151573,0.397823838747876,0.763841569054283,0.622227326052539,0.41306789059158,0.690186607428602
140,324053,"Beaumont-Port Arthur, TX MSA",12.0181748656697,5.66478881000898,31.7363628575613,0.916792690139954,0.823470912413694,0.968490403122494,0.823688964078156,0.716566322747308,0.883031978113941,0.825480157009279,0.715518507601386,0.864286713815493
141,180481,"Tallahassee, FL MSA",2.91479262789933,2.27485463478165,5.84890711023228,0.656922420336746,0.560411472139633,0.829027888261285,0.455484210612692,0.342832854621141,0.656372448656546,0.466083633630753,0.231098852539131,0.549755777365979
142,141370,"Naples-Marco Island, FL MSA",2.84648231298991,1.97901329420935,4.36576773492559,0.648689192468716,0.494697684484472,0.770945212682726,0.367285834005139,0.1878560680102,0.509737644404428,0.366333029370044,0.175571465704535,0.287161241490723
143,193873,"Eugene-Springfield, OR MSA",3.3308090805513,1.52117392628515,10.6987771125474,0.69977264507923,0.342612976254404,0.906531373681277,0.507348790347391,0.109141867535401,0.737869658932701,0.507429363341564,0.111609527637876,0.667420132571843
144,159468,"Davenport-Moline-Rock Island, IA-IL MSA",2.88863552627899,2.62703562673648,3.58745144730171,0.653815792645826,0.619342809887096,0.72125058284701,0.419714598948219,0.380496761768317,0.496431100124817,0.420568355216001,0.383828831712913,0.431149956881072
145,215746,"Montgomery, AL MSA",3.23290980423272,2.02547460025828,8.26847203841227,0.690681132306649,0.506288550904323,0.879058670652284,0.576064828940614,0.361925357537655,0.794832125210031,0.577955851339614,0.343965193862808,0.786825578564199
146,269709,"Hickory-Lenoir-Morganton, NC MSA",8.0972527971461,3.53872038783439,19.6049532798252,0.876501323961078,0.71741197653314,0.948992482372857,0.728949138169858,0.547751476788136,0.811514241285993,0.729511252536673,0.545025063991676,0.810470058188208
147,155702,"Ann Arbor, MI MSA",3.11369980001885,2.17287365283527,5.08888036733985,0.678838660042324,0.539779959734358,0.80349312072299,0.423562098220057,0.266710946013445,0.564165999609577,0.42122126876393,0.273897800692504,0.372775060458097
148,218606,"Trenton-Princeton, NJ MSA",5.36304493893826,4.03585932308283,8.37455074984837,0.813538761769546,0.752221294166383,0.880590609589642,0.59495776318945,0.524561164392759,0.671937818206019,0.593462764099661,0.52249614612343,0.633386367315927
149,248340,"Ocala, FL MSA",6.58007718025106,4.9607590810177,8.93440359083865,0.848026098690556,0.798417946997972,0.888073110887289,0.679142034465326,0.622102653000954,0.725188031489226,0.679305463409994,0.624029946890911,0.72429911937766
150,216817,"Fort Collins, CO MSA",3.79637986619928,3.36507065066054,5.29518688078938,0.73659116441339,0.702829419107825,0.811149252611284,0.607500927783861,0.569678299674874,0.691026907169801,0.60722492623549,0.373373626143199,0.680987113351222
151,161039,"Huntington-Ashland, WV-KY-OH MSA",2.88182714376391,2.69615546326522,3.06854457179959,0.652997924541054,0.629101506339351,0.674112604004466,0.452342353119001,0.425479752843715,0.476077926776059,0.452515709386728,0.426038091754318,0.477092750694246
152,133581,"Lincoln, NE MSA",2.96084238031179,2.51566292057762,4.19009704995548,0.662258279383756,0.602490464115761,0.761342043375672,0.39521167329612,0.327077747891614,0.50816486983429,0.397118680197327,0.27630658465878,0.514912473456846
153,152913,"Rockford, IL MSA",2.94801035191902,2.56125532687411,4.61741074702602,0.660788165364126,0.609566453798086,0.783428407220631,0.454939291869994,0.396569522717924,0.594694141660378,0.45476243785138,0.399222174905864,0.596798871831667
154,187056,"Gainesville, FL MSA",3.79421707118515,2.27842187772422,8.15641017823559,0.736441015039858,0.561099720040066,0.877397043779335,0.566817766536793,0.365680035678873,0.728511426729252,0.568335394127723,0.380642894319236,0.646556744201001
155,236513,"Boulder, CO MSA",6.20890424048752,2.87867880395374,11.8141051404322,0.838940985193632,0.652618416953449,0.915355417264941,0.724316208206218,0.514327630070244,0.810436521441904,0.725063624919798,0.469943808543069,0.759547535786971
156,223027,"Greeley, CO MSA",4.13298874655636,2.70517730657904,5.83677477952139,0.758044344825955,0.630338463372444,0.82867250531774,0.68691388522394,0.542683309979279,0.766681082319797,0.687311136619044,0.538883122201943,0.75842526934008
157,125009,"South Bend-Mishawaka, IN-MI MSA",2.48982787778087,1.8696314840599,3.86668291935253,0.598365811177567,0.465135237331101,0.741380397395645,0.385126145529111,0.232968820860435,0.548457400505294,0.3862885725638,0.225465653140079,0.518354469330376
158,195614,"Green Bay, WI MSA",4.44193191995471,3.8854542703114,5.04794460727925,0.774872731500532,0.742629836711512,0.801899569468734,0.605631874741557,0.568499921747521,0.636756849207387,0.605789481075751,0.552752518678144,0.641940011131946
159,168726,"Lubbock, TX MSA",3.62538779507715,2.65975197087851,12.0208149303551,0.724167439037037,0.62402509296019,0.916810964498356,0.523573139790568,0.407221111361598,0.747399181712254,0.518765258784632,0.395976641940147,0.692681917292856
160,168399,"Columbus, GA-AL MSA",2.56217761698346,1.9849577863049,4.44792392152912,0.609706995576155,0.496210948716672,0.775176010731717,0.523044899793049,0.391898106160285,0.714247425199861,0.524526085101488,0.412953828954996,0.534858867824683
161,157601,"Spartanburg, SC MSA",2.63763751574342,1.85769687194078,4.3951285461032,0.620872847754385,0.461699045143313,0.772475369147822,0.490603335427051,0.30940081128572,0.663186757397585,0.492833939688279,0.255375540702662,0.515888992346319
162,141418,"Evansville, IN-KY MSA",3.8003803617406,2.39859409151681,9.52160704361424,0.736868443467592,0.583089108933966,0.894975712039003,0.448048258694854,0.272086652695554,0.628962092028583,0.448822281756373,0.266179042811256,0.626920090934118
163,147711,"Roanoke, VA MSA",3.38116449264968,2.13497223161009,10.288535147454,0.70424390704034,0.531609833048813,0.902804433705272,0.470573324142988,0.275966176325406,0.694406874901432,0.471584901509315,0.283371974324405,0.606292956088083
164,204510,"Clarksville, TN-KY MSA",4.34623914554439,2.31664364205883,13.4539981206058,0.769916020146944,0.568341033620825,0.925672652022418,0.663552307161773,0.435565976896278,0.839716937147755,0.664379420358452,0.438641207245602,0.79251937084514
165,153915,"Kingsport-Bristol, TN-VA MSA",3.41452906132194,3.12319204904601,3.78647893653304,0.707133844216617,0.679814758651984,0.735902399891437,0.49956435590428,0.468709982282231,0.532055771594516,0.501021940078088,0.453354576111285,0.533839332038061
166,183687,"Kennewick-Richland, WA MSA",4.27323090286003,2.82517566185971,8.24114913968661,0.765985030359415,0.64603970878691,0.87865769893857,0.611972676855286,0.47351776633432,0.742032641193748,0.613082187467516,0.488278225946932,0.652445674508259
167,143186,"Wilmington, NC MSA",3.38224507603712,2.03288817321394,6.33605433561197,0.704338397272007,0.508089026648707,0.842173070647537,0.48124398342065,0.258279813122458,0.637841650408779,0.475596875067397,0.266949274552584,0.494740084040557
168,177198,"Olympia-Lacey-Tumwater, WA MSA",5.09171598186185,3.11818361906605,10.2837801453292,0.803602556866431,0.679300476762969,0.902759492534057,0.609350513277034,0.470506016811152,0.72010807093345,0.609899376694684,0.471894337817061,0.698260565537107
169,100003,"Utica-Rome, NY MSA",2.59608787169136,2.01265310779802,3.81015669672487,0.614805026091626,0.503143390122468,0.737543602639865,0.344479294833773,0.218739964876765,0.482692086014044,0.344847870575911,0.223314079960547,0.468004290535105
170,83377,"Duluth, MN-WI MSA",2.49333468646946,1.79837220223928,4.341737787336,0.598930698944396,0.44394158297441,0.769677477318689,0.288769048184537,0.114708532400129,0.480526205623328,0.283952444023922,0.113801446379788,0.164739002786173
171,142760,"Hagerstown-Martinsburg, MD-WV MSA",3.01345394127058,2.37525746734974,5.08025095960132,0.668154874941157,0.578993008654436,0.803159330522822,0.495513638458215,0.395264045900108,0.647306576731498,0.494466908687518,0.360344876834585,0.464588092037065
172,110402,"Longview, TX MSA",1.99036631044202,1.5507712214272,3.54615582090264,0.497579920463022,0.355159557913588,0.718004495429798,0.384443899182579,0.223691053970035,0.633241732205758,0.385133692706206,0.232648974044739,0.400976548070649
173,147304,"Crestview-Fort Walton Beach-Destin, FL MSA",2.91335599062127,2.03410060897871,7.02909561802518,0.65675324154713,0.508382232626102,0.857734187391671,0.515040282334873,0.345350647734672,0.744899090399697,0.517199757523221,0.36038725490618,0.652996294792886
174,173345,"San Luis Obispo-Paso Robles, CA MSA",5.21625023610392,2.18865777725622,11.7202647269713,0.808291405753779,0.543098966685583,0.914677695146361,0.611263449458608,0.311722757460003,0.73142910295834,0.612282991874408,0.259794920667997,0.672769357606692
175,175017,"Merced, CA MSA",4.07464815426955,1.82934968001311,12.1232764362289,0.754580036818107,0.45335765440272,0.91751404785165,0.629347788868523,0.281198403078594,0.817665056034258,0.630282439393463,0.305428493863732,0.757329757107652
176,136747,"Laredo, TX MSA",3.89617029486796,2.21959288243775,12.4047412661269,0.743337707461812,0.549466927961261,0.919385662421621,0.486468341929215,0.255603657646293,0.69610929785437,0.494291580931167,0.288961802341634,0.628076358887564
177,226731,"Waco, TX MSA",16.3519367625232,12.023434390266,19.7934404241,0.938845164672366,0.916829088300296,0.949478212045318,0.827724862668106,0.80239643174769,0.839957669336646,0.827341349509706,0.802847977715171,0.840512760669184
178,138153,"Santa Cruz-Watsonville, CA MSA",4.23154252233778,2.84844793509246,12.0922326149081,0.763679557815826,0.64893162073277,0.917302285537649,0.505657848174451,0.376611753160026,0.678422724144434,0.503699012205139,0.373091227071369,0.625715040180293
179,139055,"Cedar Rapids, IA MSA",3.99362286157349,2.99146352177454,6.07900725261037,0.749600792397808,0.665715462441341,0.835499456005651,0.50929829599789,0.413970036907972,0.606914530733279,0.508184091993905,0.405591071375243,0.430454417082093
180,94183,"Bremerton-Silverdale-Port Orchard, WA MSA",2.34175956081727,1.70033736636168,5.77407883181287,0.572970676950711,0.41188141848593,0.826812201715986,0.34493387745159,0.164922378300613,0.628592725069647,0.346932652969098,0.137177304635288,0.487134691409272
181,141500,"Erie, PA MSA",3.61966086783358,2.01796470486229,5.73897810391227,0.723731024393311,0.504451194022127,0.825752950805249,0.523150814646388,0.277705187517337,0.637346614901724,0.524599819415238,0.273887914649798,0.631599011226879
182,84444,"Sioux Falls, SD MSA",2.30571367799344,2.07815578836815,2.57610317348481,0.56629480514239,0.518804121617254,0.611816789679562,0.314816828149688,0.259913081377578,0.367444571657946,0.312277776394383,0.243327756376426,0.164386969456718
183,64885,"Norwich-New London, CT MSA",2.27316798539565,1.79398899412895,3.31894944085808,0.560085305430716,0.442582979453818,0.698699839265566,0.244655731953969,0.112770130665104,0.40023785333069,0.244054475836405,0.101086870089999,0
184,107264,"Kalamazoo-Portage, MI MSA",3.78110749584746,2.72058414492678,8.01812196419798,0.735527222884238,0.632431879798772,0.875282515723116,0.404667343618834,0.28778019305539,0.563118709773693,0.401777970608728,0.267557391470939,0.439244624870519
185,112517,"Amarillo, TX MSA",2.52968087872528,1.67256955951333,4.53724088365298,0.604693221026398,0.402117541651918,0.779601739109146,0.422632716435624,0.189472004898303,0.623949057350975,0.424504736477275,0.209994138650811,0.394372831226707
186,227492,"College Station-Bryan, TX MSA",40.9905931780958,3.3521940052717,54.8746304733282,0.975604158845538,0.701687909939762,0.98177664266029,0.859341670395729,0.544004472494682,0.866447542201469,0.859336749864671,0.53279620885604,0.86517522082102
187,139142,"Atlantic City-Hammonton, NJ MSA",4.79937458758497,2.79099560540045,7.56324106034628,0.791639518493347,0.64170491774869,0.867781551318924,0.526162736462505,0.355821941973954,0.612667747987967,0.527712645934778,0.114996722341299,0.474071104147771
188,180433,"Lynchburg, VA MSA",4.66927332357681,2.36220896230014,16.4860726330213,0.785833912324077,0.576667426142404,0.939342739640913,0.684581061794336,0.450357981687019,0.85647910824611,0.684511522306401,0.420752489378841,0.814866558025985
189,166681,"Charleston, WV MSA",8.84537957504162,5.32793700118048,16.496533622095,0.886946626595694,0.812310093047565,0.939381204384621,0.64783676440283,0.563520151594844,0.707071910825168,0.648375717752181,0.561767277447115,0.702128373988437
190,94576,"Tuscaloosa, AL MSA",2.1145904813712,1.70401016032078,5.05694157902016,0.527095194644236,0.413149039080994,0.80225201648587,0.371015473433185,0.238976853796616,0.689861921213427,0.375230401413468,0.159280732842012,0.640034882118477
191,116409,"Yakima, WA MSA",3.05927015078263,2.28459145875166,4.43938657448591,0.673124650418932,0.562284978275102,0.774743653605836,0.463783698747176,0.33233086577911,0.58430106941366,0.464012566065459,0.329446135484127,0.558624664926406
192,154865,"Fort Smith, AR-OK MSA",4.42399910996768,2.72653876823679,8.45574461629825,0.773960171522886,0.633234630055643,0.881737204069229,0.618256175300697,0.456336996648952,0.742264712809065,0.618547553304711,0.449068147284814,0.743890609116371
193,71989,"Fargo, ND-MN MSA",2.92664776173798,2.21994509464403,3.6921665349847,0.658312143649924,0.549538408669359,0.72915631228315,0.291024779638135,0.165196774355353,0.372976368655729,0.292462460300535,0.177100128916722,0.211135001700846
194,75602,"Binghamton, NY MSA",2.47002257370706,1.76039362007417,3.56088883398196,0.595145400432847,0.431945226001292,0.719171238805074,0.315830007516509,0.132618787622806,0.45506346866728,0.316732059019345,0.137688282545378,0.0758931892106852
195,101540,"Appleton, WI MSA",2.42755747240682,1.78446458855663,5.76830363410789,0.588063305867465,0.439607820512228,0.82663880692982,0.421138794930155,0.251988863190511,0.6929713218515,0.426683891028564,0.23405390773908,0.557054422842998
196,169285,"Prescott Valley-Prescott, AZ MSA",11.2530713198848,6.05572519989163,20.8787061934501,0.91113537170666,0.834867011465795,0.952104311889129,0.720056683599394,0.634085555379322,0.766237642496951,0.71789430663377,0.632739250296765,0.761274612531268
197,121012,"Lafayette-West Lafayette, IN MSA",2.79077464579676,1.95406900251364,7.27020420629571,0.641676549732843,0.48824734504583,0.862452281720775,0.517273040541024,0.344474870141829,0.765919591462544,0.519357710884994,0.260792188881637,0.669150989953665
198,99246,"Tyler, TX MSA",2.45124412118719,1.79194767586251,6.86544094149626,0.59204389666596,0.441947991300208,0.854342931718227,0.426404114312828,0.255569365183147,0.724945168720138,0.424457624725647,0.253308459144131,0.719985267604839
199,139167,"Topeka, KS MSA",6.24505245393226,2.21377317415751,25.4399039338815,0.839873242478477,0.548282537852791,0.960691675463909,0.598947653375432,0.268520858914541,0.735857530438938,0.599933690804073,0.278253476571372,0.705835098645187
200,136130,"Macon-Bibb County, GA MSA",3.4474787167807,2.17326845726319,11.9098512227683,0.709932944579912,0.539863565102627,0.916035894882693,0.579183109095263,0.38241957843235,0.817636052865981,0.591879763858357,0.370107971241329,0.761719613682763
201,114108,"Bellingham, WA MSA",3.49129161358272,2.36162109009039,6.00386004528949,0.713573052417179,0.576562047063305,0.833440487876699,0.497746994511293,0.344355233815201,0.631945535188894,0.497453851002165,0.332397270872327,0.492526816573552
202,151623,"Champaign-Urbana, IL MSA",11.912262376907,8.49912367474539,15.7816292200208,0.916052890008652,0.882340810856602,0.936635186009098,0.670727464135159,0.63212996798417,0.69429246251668,0.67079615240913,0.634857833788878,0.687655364934453
203,94800,"Daphne-Fairhope-Foley, AL MSA",2.37854132174967,1.58266178663332,5.41061634033157,0.579574258031224,0.368153064384508,0.815178172485481,0.421437585741546,0.179741082860368,0.690779751522073,0.424664410882731,0.199745328282855,0.538795343608025
204,72882,"Hilton Head Island-Bluffton-Beaufort, SC MSA",2.41027063849693,2.17075692476204,2.76534964748509,0.585108832166826,0.539331194297758,0.638382075514596,0.320171144192031,0.267249696546652,0.381757920835952,0.328007814305037,0.217776848515402,0.367632323244708
205,73888,"Rochester, MN MSA",3.29196060250639,2.22783067078852,7.10711777885904,0.696229657414905,0.551132851741349,0.859295985923489,0.329295355990551,0.164637260003345,0.514345544016441,0.332944984295671,0.115791870679362,0.38419674702993
206,125673,"Medford, OR MSA",3.4444135145085,2.16859009269516,6.49587564524749,0.709674812333706,0.538870898945599,0.846056166310447,0.5679722648751,0.377053042585482,0.720415036937825,0.568796393254809,0.379484021019993,0.693645393849881
207,117934,"Burlington-South Burlington, VT MSA",3.67852031593343,2.97374046832598,5.49256493928047,0.728151562553964,0.663723176029907,0.817935698338598,0.535059786462647,0.463054700123592,0.63540242730522,0.534608198137322,0.462226863775942,0.633891024527166
208,140727,"Chico, CA MSA",5.59289846529254,2.78504689762437,14.8921962477568,0.821201831893493,0.640939619058841,0.932850737167083,0.638863154575461,0.435177891664483,0.765019581187364,0.642043559897792,0.43715457413783,0.718046332560738
209,142408,"Charlottesville, VA MSA",3.99188183227921,2.59024647535843,7.66392760496833,0.749491582663148,0.613936353349686,0.869518600442973,0.650880200735418,0.498235950084244,0.786038647072663,0.651405800090306,0.478756613308863,0.710537557782858
210,224617,"Las Cruces, NM MSA",13.7842125115004,4.45578501382179,67.1574642821283,0.927453236870392,0.775572655121822,0.985109622427092,1.02931980707679,0.858085277749648,1.09432327183735,1.02943028976228,0.86020878856171,1.09412419067101
211,122645,"Yuma, AZ MSA",4.27365219046496,2.49146989166846,7.25732242127983,0.76600809906077,0.598630509907415,0.86220813380596,0.573678306303564,0.37230787706407,0.689415678238967,0.570971052033942,0.372430749535025,0.690821374127044
212,108815,"Athens-Clarke County, GA MSA",2.99224416145138,2.17006837616508,5.65995171333151,0.665802673163225,0.539185027078644,0.823320047475919,0.503732910957084,0.357412656918548,0.685761111114275,0.509072014114378,0.345920398691748,0.573025442458171
213,172503,"Barnstable Town, MA MSA",4.13447280379324,2.84740665952965,6.47738925291501,0.758131194119228,0.64880323762213,0.845616812429487,0.809907128042647,0.687418950523936,0.907923722235603,0.807602487729677,0.678302910167258,0.823252502884951
214,153069,"Lake Havasu City-Kingman, AZ MSA",5.78753926591629,2.52862032872667,13.4530192239575,0.82721499517262,0.604527422073061,0.925667243660875,0.721180856962952,0.468124794341202,0.833059297290458,0.721407465625357,0.452637889675803,0.83067954046935
215,133091,"Lake Charles, LA MSA",3.96053901674219,2.49192221226056,10.4565338812099,0.747509115357089,0.598703364382772,0.90436601541578,0.628080064797506,0.454834372738515,0.810699231240784,0.632532145383354,0.47406146181865,0.746664545261726
216,133290,"Columbia, MO MSA",7.9213117240129,3.37095322410183,12.6379507951096,0.873758282107675,0.703348004697857,0.920873247869665,0.635148506919907,0.438230071792405,0.689592437590971,0.640283088231457,0.40039272691933,0.658463259618418
217,143231,"Houma-Thibodaux, LA MSA",5.83173208441058,2.63942471641121,11.6412928037357,0.828524358539514,0.621129561384238,0.914098887738731,0.688359711776944,0.447582226358891,0.787708491201699,0.687315218220524,0.451625622633738,0.786748333511876
218,30648,"Springfield, IL MSA",1.90986908728306,1.69936876467408,2.53865598130858,0.476403902938407,0.411546204221431,0.606090778993797,0.14815198798681,0.0748213737373885,0.294780969115635,0.147557926411072,0.0748490974448141,0.291659581377432
219,129957,"Elkhart-Goshen, IN MSA",4.1471883191958,2.08111877251559,7.84083319568927,0.758872777642778,0.519489222236349,0.87246253363102,0.62981400995841,0.353205932771107,0.76106715280165,0.628922975864487,0.333091922366535,0.75614733418353
220,108851,"Florence, SC MSA",3.63476439325566,2.3561577136791,6.60614462926623,0.724879004026916,0.575580193891811,0.848625778556248,0.523405802107619,0.349961055692077,0.667166009630763,0.531206571941339,0.360210027342099,0.537940234956118
221,103787,"Gainesville, GA MSA",2.61577445570522,2.08426108981458,3.00726333467705,0.61770404255653,0.520213659945568,0.667471754645194,0.498088663463372,0.383976486296487,0.556341609312552,0.507657711210869,0.0357472939355419,0.447494151792834
222,138403,"Johnson City, TN MSA",6.97573558236165,3.45223876117832,21.5166003119305,0.856645942468271,0.71033289723603,0.953524256364723,0.677865050050349,0.511423667241621,0.788070947983163,0.679614535677363,0.517723968483437,0.75561959312089
223,56351,"St. Cloud, MN MSA",2.02559365652466,1.86000900176906,2.20141392681314,0.506317569282027,0.462368193353421,0.545746491461675,0.277598042273213,0.227344791392753,0.322682448510488,0.279010674520085,0.220100642170566,0.156747206973587
224,147777,"Monroe, LA MSA",6.44801535832642,3.53901948302973,17.2168383224565,0.844913520761286,0.717435859057801,0.941917326441077,0.731755076254136,0.583776635219764,0.844358898344043,0.737918567104486,0.53159740298323,0.808859143205753
225,165719,"Jacksonville, NC MSA",7.82531726212248,3.44346352984303,43.1913925203032,0.872209654062158,0.709594717256789,0.976847238728644,0.836908020829637,0.654280926266973,0.9544227980396,0.837223484617221,0.644415957915521,0.952486390376332
226,129937,"Bend, OR MSA",7.72830271329488,3.91094785944503,25.6041878636339,0.870605482588083,0.744307509090162,0.960943889127594,0.657052486869958,0.515952714420724,0.757978323232338,0.657266217979803,0.51741252689995,0.732957778880804
227,59763,"Racine, WI MSA",1.96045549496885,1.5046174289981,3.79166207525777,0.489914459896531,0.335379226155924,0.736263416899562,0.296292550778102,0.118906398178731,0.579068799416556,0.304426722476959,0.10760630387201,0.316996588389245
228,104141,"Saginaw, MI MSA",4.41855760790856,2.90874757709424,8.07066364961091,0.773681800999912,0.656209425707894,0.876094452276151,0.546401271600844,0.413089051134737,0.662623131519122,0.546555772310936,0.412974100292668,0.537605432262621
229,45334,"Punta Gorda, FL MSA",2.25234519322908,1.83116157313317,2.86176882061343,0.556018321256367,0.453898544687692,0.650565764503072,0.238860279114968,0.1226778456873,0.346427612298267,0.239976564805612,0.135749067565431,0.22010660162578
230,133340,"Terre Haute, IN MSA",7.05878554318808,6.3137207300513,7.71755528098465,0.858332570966825,0.841614787419989,0.870425288372873,0.71452289747598,0.695622029688658,0.728194736942067,0.715469443816506,0.682610686825784,0.730349306447848
231,103540,"Warner Robins, GA MSA",3.11632633592207,2.15331215842819,5.7589569812117,0.679109344720114,0.535599148462548,0.826357445755811,0.555893498118125,0.392151982750576,0.723899868587485,0.558440701849269,0.404268618243643,0.587428180626239
232,137275,"Midland, TX MSA",8.21572124663322,2.49072758294182,59.5167075001421,0.878282141034203,0.598510890211891,0.98319799528565,0.751008692332009,0.43233128196235,0.870514583810495,0.751764118018602,0.436949991190457,0.867923397464622
